#OTU ID	GW1941	GW1942	GW1944	GW1945	GW1946	GW1947	GW1948	GW1952	GW1953	GW1954	GW1955	GW1957	GW1958	GW1959	GW1964	GW1967	GW1968	GW1969	GW1973	GW1979	GW1982
OTU_2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0
OTU_2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	0
OTU_201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	0	0	1	0	0
OTU_2010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2012	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	4	0
OTU_2013	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0
OTU_2014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU_2015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2017	3	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0
OTU_2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	0
OTU_2019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
OTU_2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU_2021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
OTU_2022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	3	0
OTU_2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
OTU_2024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2026	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0
OTU_2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
OTU_2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_203	0	3	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	8	2	12	0
OTU_2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	1	4	6	0
OTU_2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
OTU_2035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0
OTU_2039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_204	4	12	4	1	0	3	0	0	0	0	0	0	0	0	9	10	3	2	1	5	0
OTU_2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU_2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
OTU_2043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2046	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0
OTU_2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
OTU_2048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	3	0
OTU_2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	5	0
OTU_205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	26	0	1	1	2	0
OTU_2050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	0
OTU_2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2055	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	3	1
OTU_2056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	3	1	4	0
OTU_2057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
OTU_2058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
OTU_2059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_206	2	6	1	2	0	1	4	0	0	0	0	0	0	0	14	12	6	4	4	4	0
OTU_2060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0
OTU_2061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_2063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_2064	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4
OTU_2065	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3
OTU_2066	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_2067	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_2068	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2069	6	8	5	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	0	0
OTU_2070	3	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_2071	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2072	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2073	1	2	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2074	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	5	2	2	0	0
OTU_2075	10	5	5	6	14	7	8	1	0	0	0	0	0	0	5	0	4	0	7	0	0
OTU_2076	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2077	2	1	4	0	1	2	1	0	0	0	0	0	0	0	3	0	0	0	4	4	0
OTU_2078	3	1	1	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_2079	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2
OTU_208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	4	5	4	0
OTU_2080	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_2081	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2082	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU_2083	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2084	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2085	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2086	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
OTU_2087	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2088	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2089	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_209	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	15	2	2	1	5	0
OTU_2090	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2091	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2092	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2093	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2094	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	2
OTU_2095	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2096	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2097	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
OTU_2098	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU_2099	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21	202	200	196	38	416	173	85	161	110	36	57	64	90	30	488	598	20	4	63	28	955
OTU_210	1	1	0	0	1	0	0	1	0	0	0	0	0	0	18	27	2	3	8	3	1
OTU_2100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2101	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2102	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2103	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2104	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2105	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2106	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2107	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2108	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2109	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	28	1	0	0	3	0
OTU_2110	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2111	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2112	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2113	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2114	1	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2115	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_2116	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2117	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2118	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2119	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	29	6	0	2	0
OTU_2120	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2121	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2122	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0
OTU_2123	0	2	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3
OTU_2124	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2125	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
OTU_2126	0	3	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2127	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2128	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2129	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
OTU_213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	0	0
OTU_2130	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2131	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2132	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2133	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2134	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2135	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2136	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2137	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2138	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU_2139	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_214	1	1	0	0	1	0	1	0	0	0	0	0	0	0	2	4	31	12	4	7	0
OTU_2140	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
OTU_2141	0	2	0	0	0	0	1	1	0	0	0	0	0	0	2	2	3	1	0	0	0
OTU_2142	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2143	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2144	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2145	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2146	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_2147	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	1	0	0
OTU_2148	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2149	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	6	0	0	0
OTU_2150	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	2
OTU_2151	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_2152	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
OTU_2153	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0
OTU_2154	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2155	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2156	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2157	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2158	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2159	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0
OTU_2160	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2161	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2162	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2163	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0
OTU_2164	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2165	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	4	0
OTU_2166	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2167	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2168	0	1	0	0	0	2	2	0	0	0	0	0	0	1	2	0	0	1	3	0	0
OTU_2169	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_217	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	13	10	2	4	0
OTU_2170	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
OTU_2171	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2172	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2173	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OTU_2174	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2175	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
OTU_2176	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1
OTU_2177	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2178	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2179	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_218	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	35	18	2	4	0	0
OTU_2180	0	0	1	2	1	1	2	0	0	0	0	0	0	0	0	0	1	2	0	0	1
OTU_2181	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2182	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2183	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2184	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2185	0	0	2	0	0	1	1	0	0	0	0	0	0	0	4	0	2	0	3	1	0
OTU_2186	0	0	1	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_2187	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2188	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2189	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
OTU_219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	17	2	1	13	1
OTU_2190	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2191	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2192	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2193	0	0	0	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2194	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
OTU_2195	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	1	3	2	3	0	0
OTU_2196	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OTU_2197	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2198	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2199	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22	0	0	0	0	0	0	0	1087	979	708	822	695	886	821	7	0	0	0	0	4	0
OTU_220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	41	18	1	11	0
OTU_2200	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2201	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2202	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0
OTU_2203	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2204	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2205	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2206	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
OTU_2207	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2208	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2209	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_221	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	13	12	0	0	1
OTU_2210	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2211	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2212	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2213	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2214	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_2215	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2216	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0
OTU_2217	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_2218	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OTU_2219	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_222	1	2	0	1	0	0	1	1	0	0	0	0	0	0	0	11	29	8	3	0	0
OTU_2220	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2221	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
OTU_2222	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0
OTU_2223	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2224	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0
OTU_2225	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_2226	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2227	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2228	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2229	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0
OTU_223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	23	0	3	0
OTU_2230	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0
OTU_2231	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_2232	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU_2233	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_2234	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0
OTU_2235	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2236	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0
OTU_2237	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_2238	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1
OTU_2239	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	2	0	0
OTU_224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0
OTU_2240	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0
OTU_2241	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0
OTU_2242	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2243	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
OTU_2244	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2245	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2246	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
OTU_2247	0	0	0	0	0	0	0	0	0	3	0	0	0	1	5	1	0	0	1	3	0
OTU_2248	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
OTU_2249	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
OTU_225	0	2	1	0	0	0	0	0	0	0	0	0	0	0	18	39	8	9	35	7	0
OTU_2250	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0
OTU_2251	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_2252	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
OTU_2253	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1	1	0
OTU_2254	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	1	2	0
OTU_2255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	6	2	0	0
OTU_2256	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
OTU_2257	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
OTU_2258	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
OTU_2259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU_226	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	1	11	8	16	0
OTU_2260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0
OTU_2261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0
